Last_Name,First_Name,Middle_Name,Suffix,Birth_Month,Birth_Day,Birth_Year,Birth_City,Birth_State,Death_Month,Death_Day,Death_Year,Death_City,Death_State,Gender,Race_or_Ethnicity,Court_Type_1,Court_Name_1,Appointment_Title_1,Appointing_President_1,Party_of_Appointing_President_1,ABA_Rating_1,Recess_Appointment_Date_1,Nomination_Date_1,Committee_Referral_Date_1,Hearing_Date_1,Judiciary_Committee_Action_1,Committee_Action_Date_1,Senate_Vote_Type_1,Ayes_n_Nays_1,Confirmation_Date_1,Commission_Date_1,Senior_Status_Date_1,Termination_1,Termination_Date_1,School_1,Degree_1,Degree_Year_1,School_2,Degree_2,Degree_Year_2,School_3,Degree_3,Degree_Year_3,School_4,Degree_4,Degree_Year_4,School_5,Degree_5,Degree_Year_5,Birth_Date,Death_Date,Full_Name,Appointing_President_Num_1,Appointing_President_State_1,Court_Circuit_1,Court_Abbrev_Bluebook_1,Court_Abbrev_Website_1,Court_State_1,Court_Code,Vacancy_Reason,Filings_Per_Seat_Weighted,Filings_Per_Panel_Adjusted,Vacancy_Date,Vacancy_Duration_ATSCRAPE,Seat_Code_1,Other_Nomination,Other_Rejection,Confirmation_Duration_Total,Service_Duration_1,Service_Duration_2,Appointment_Age_1,Appointment_Age_Earliest
Miller,James,Rogers,Jr.,6,15,1931,Sandy Spring,MD,6,25,2014,Easton,MD,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,Richard M. Nixon,Republican,Qualified,,1970-09-28,1970-09-28,1970-10-13,Reported (favorably),1970-10-13,Voice,  ,1970-10-13,1970-10-15,,Resignation,1986-12-01,Wesleyan University,B.A.,1953-01-01,George Washington University Law School,LL.B.,1955-01-01,,,,,,,,,,1931-06-15,2014-06-25,"James Rogers Miller, Jr.",37,CA,4,D. Md.,04 - MD,MD,,,,,1986-12-01,11905 days 01:27:23.045008000,04-MD-07,,,15 days 00:00:00.000000000,5891 days 00:00:00.000000000,,39.288965550285084,39.288965550285084
Blair,Charles,Stanley, ,12,20,1927,Kingsville,MD,4,20,1980,Fallston,MD,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,Richard M. Nixon,Republican,Qualified,,1971-07-14,1971-07-14,1971-07-28,Reported (favorably),1971-07-28,Voice,  ,1971-07-29,1971-07-29,,Death,1980-04-20,University of Maryland,B.S.,1951-01-01,University of Maryland School of Law,LL.B.,1953-01-01,,,,,,,,,,1927-12-20,1980-04-20,Charles Stanley Blair,37,CA,4,D. Md.,04 - MD,MD,,,,,1980-04-20,14321 days 01:27:23.045008000,04-MD-08,,,15 days 00:00:00.000000000,3188 days 00:00:00.000000000,,43.56557629520113,43.56557629520113
Morris,Thomas,John, ,9,24,1837,Baltimore,MD,6,6,1912,Baltimore,MD,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,Rutherford B. Hayes,Republican,,,1879-07-01,,,Not Referred to Committee,,Voice,  ,1879-07-01,1879-07-01,,Death,1912-06-06,Harvard College,A.B.,1856-01-01,Read law,,1861-01-01,,,,,,,,,,1837-09-24,1912-06-06,Thomas John Morris,19,OH,4,D. Md.,04 - MD,MD,,,,,1912-06-06,39111 days 01:27:23.045008000,04-MD-01,,,0 days 00:00:00.000000000,12028 days 00:00:00.000000000,,41.76677139160969,41.76677139160969
Harvey,Alexander, ,II,5,3,1923,Baltimore,MD,12,4,2017,Baltimore, MD,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,Lyndon B. Johnson,Democratic,Well Qualified,,1966-09-09,1966-09-09,1966-09-21,Reported (favorably),1966-09-21,Voice,  ,1966-09-22,1966-09-22,1991-03-08,Death,2017-12-04,Yale University,B.A.,1947-01-01,Columbia Law School,LL.B.,1950-01-01,,,,,,,,,,1923-05-03,2017-12-04,"Alexander Harvey, II",36,TX,4,D. Md.,04 - MD,MD,,,,,2017-12-04,579 days 01:27:23.045008000,04-MD-05,,,13 days 00:00:00.000000000,18701 days 00:00:00.000000000,,43.35475745566302,43.35475745566302
Kaufman,Frank,Albert, ,3,4,1916,Baltimore,MD,7,31,1997,Baltimore,MD,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,Lyndon B. Johnson,Democratic,Well Qualified,,1966-09-09,1966-09-09,1966-09-21,Reported (favorably),1966-09-21,Voice,  ,1966-09-22,1966-09-22,1986-06-16,Death,1997-07-31,Dartmouth College,A.B.,1937-01-01,Harvard Law School,LL.B.,1940-01-01,,,,,,,,,,1916-03-04,1997-07-31,Frank Albert Kaufman,36,TX,4,D. Md.,04 - MD,MD,,,,,1997-07-31,8010 days 01:27:23.045008000,04-MD-06,,,13 days 00:00:00.000000000,11270 days 00:00:00.000000000,,50.517122185944956,50.517122185944956
Nickerson,William,M., ,9,30,1933,Baltimore,MD,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,George H.W. Bush,Republican,Well Qualified,,1990-01-24,1990-01-24,1990-04-26,Reported (favorably),1990-05-10,Voice,  ,1990-05-11,1990-05-14,2002-06-11,,,University of Virginia,B.A.,1955-01-01,University of Maryland School of Law,LL.B.,1962-01-01,,,,,,,,,,1933-09-30,1677-09-30,William M. Nickerson,41,TX,4,D. Md.,04 - MD,MD,,,,,2002-06-11,6234 days 01:27:23.045008000,04-MD-02,,,107 days 00:00:00.000000000,4411 days 00:00:00.000000000,,56.318747133753604,56.318747133753604
Garbis,Marvin,J., ,9,30,1936,Baltimore,MD,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,George H.W. Bush,Republican,Qualified,,1989-08-04,1989-08-04,1989-09-26,Reported (favorably),1989-10-18,Voice,  ,1989-10-24,1989-10-25,2003-06-14,Retirement,2018-06-26,Johns Hopkins University,B.E.S.,1958-01-01,Harvard Law School,J.D.,1961-01-01,Georgetown College (now Georgetown University) Law Center,LL.M.,1962-01-01,,,,,,,1936-09-30,1677-09-30,Marvin J. Garbis,41,TX,4,D. Md.,04 - MD,MD,,,,,2018-06-26,375 days 01:27:23.045008000,04-MD-03,"['Nominated to U.S. District Court for the District of Maryland, July 6, 1988']",[],81 days 00:00:00.000000000,10471 days 00:00:00.000000000,,52.84434314188518,52.84434314188518
Legg,Benson,Everett, ,9,30,1947,Baltimore,MD,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,George H.W. Bush,Republican,Well Qualified,,1991-05-15,1991-05-15,1991-07-19,Reported (favorably),1991-09-12,Voice,  ,1991-09-12,1991-09-16,2012-06-08,Retirement,2013-02-06,Princeton University,A.B.,1970-01-01,University of Virginia School of Law,J.D.,1973-01-01,,,,,,,,,,1947-09-30,1677-09-30,Benson Everett Legg,41,TX,4,D. Md.,04 - MD,MD,,,,,2013-02-06,2341 days 01:27:23.045008000,04-MD-06,,,120 days 00:00:00.000000000,7814 days 00:00:00.000000000,,43.62307234234789,43.62307234234789
Quarles,William,D.,Jr.,9,30,1948,Baltimore,MD,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the District of Maryland,Judge,George W. Bush,Republican,Well Qualified,,2003-01-07,2003-01-07,2003-02-05,Reported (favorably),2003-02-27,Roll Call, 91/0,2003-03-12,2003-03-14,,Retirement,2016-02-01,Community College of Baltimore,A.A.,1967-01-01,University of Maryland,B.S.,1976-01-01,Catholic University of AmeriColumbus School of Law,J.D.,1979-01-01,,,,,,,1948-09-30,1677-09-30,"William D. Quarles, Jr.",43,TX,4,D. Md.,04 - MD,MD,04 - MD,Retired,490.0,0.0,2016-02-01,1251 days 01:27:23.045008000,04-MD-02,"['Nominated to U.S. District Court for the District of Maryland, June 2, 1992; no Senate vote; Nominated to U.S. District Court for the District of Maryland, September 12, 2002']",[],64 days 00:00:00.000000000,4707 days 00:00:00.000000000,,54.2707926925262,54.2707926925262
Titus,Roger,W., ,12,16,1941,Washington,DC,3,3,2019, Washington,DC,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,George W. Bush,Republican,Well Qualified,,2003-06-18,2003-06-18,2003-09-17,Reported (favorably),2003-10-02,Roll Call, 97/0,2003-11-05,2003-11-06,2014-01-17,Death,2019-03-03,Johns Hopkins University,B.A.,1963-01-01,Georgetown University Law Center,J.D.,1966-01-01,,,,,,,,,,1941-12-16,2019-03-03,Roger W. Titus,43,TX,4,D. Md.,04 - MD,MD,,,,,2019-03-03,125 days 01:27:23.045008000,04-MD-03,,,140 days 00:00:00.000000000,5596 days 00:00:00.000000000,,61.504343004989835,61.504343004989835
Bennett,Richard,D., ,9,30,1947,Baltimore,MD,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,George W. Bush,Republican,Well Qualified,,2003-01-29,2003-01-29,2003-03-27,Reported (favorably),2003-04-03,Roll Call, 99/0,2003-04-09,2003-04-10,,,,University of Pennsylvania,B.A.,1969-01-01,University of Maryland School of Law,J.D.,1973-01-01,,,,,,,,,,1947-09-30,1677-09-30,Richard D. Bennett,43,TX,4,D. Md.,04 - MD,MD,,,,,,,04-MD-07,,,70 days 00:00:00.000000000,,,55.33310061123774,55.33310061123774
Black,Walter,Evan,Jr.,7,7,1926,Baltimore,MD,9,29,2014,Easton,MD,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,Ronald Reagan,Republican,Well Qualified,,1982-03-11,1982-03-11,1982-03-31,Reported (favorably),1982-04-14,Voice,  ,1982-04-20,1982-04-21,1994-10-21,Death,2014-09-29,Harvard University,A.B.,1947-01-01,Harvard Law School,LL.B.,1949-01-01,,,,,,,,,,1926-07-07,2014-09-29,"Walter Evan Black, Jr.",40,CA,4,D. Md.,04 - MD,MD,,,,,2014-09-29,1741 days 01:27:23.045008000,04-MD-04,,,40 days 00:00:00.000000000,11849 days 00:00:00.000000000,,55.67807689411829,55.67807689411829
Smalkin,Frederic,N., ,9,30,1946,Baltimore,MD,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,Ronald Reagan,Republican,Well Qualified,,1986-08-15,1986-08-15,1986-09-10,Reported (favorably),1986-09-19,Voice,  ,1986-09-25,1986-09-26,2003-01-08,Retirement,2011-09-01,Johns Hopkins University,B.A.,1968-01-01,University of Maryland School of Law,J.D.,1971-01-01,,,,,,,,,,1946-09-30,1677-09-30,Frederic N. Smalkin,40,CA,4,D. Md.,04 - MD,MD,,,,,2011-09-01,2865 days 01:27:23.045008000,04-MD-07,,,41 days 00:00:00.000000000,9106 days 00:00:00.000000000,,39.87487764978062,39.87487764978062
Hargrove,John,Raymond,Sr.,10,25,1923,Atlantic City,NJ,4,1,1997,Ashburton,MD,Male,AfriAmerican,U.S. District Court,U.S. District Court for the District of Maryland,Judge,Ronald Reagan,Republican,Qualified,,1984-01-30,1984-01-30,,Reported (favorably),1984-02-08,Voice,  ,1984-02-09,1984-02-10,1994-02-21,Death,1997-04-01,Howard University,B.A.,1947-01-01,University of Maryland School of Law,LL.B.,1950-01-01,,,,,,,,,,1923-10-25,1997-04-01,"John Raymond Hargrove, Sr.",40,CA,4,D. Md.,04 - MD,MD,,,,,1997-04-01,8131 days 01:27:23.045008000,04-MD-10,"['Nominated to U.S. District Court for the District of Maryland, November 10, 1983']",[],10 days 00:00:00.000000000,4799 days 00:00:00.000000000,,60.26680903783103,60.26680903783103
Motz,J.,Frederick, ,9,30,1942,Baltimore,MD,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,Ronald Reagan,Republican,Well Qualified,,1985-04-23,1985-04-23,1985-05-22,Reported (favorably),1985-06-07,Voice,  ,1985-07-11,1985-07-12,2010-12-17,,,Wesleyan University,A.B.,1964-01-01,University of Virginia School of Law,LL.B.,1967-01-01,,,,,,,,,,1942-09-30,1677-09-30,J. Frederick Motz,40,CA,4,D. Md.,04 - MD,MD,,,,,2010-12-17,3123 days 01:27:23.045008000,04-MD-11,,,79 days 00:00:00.000000000,9289 days 00:00:00.000000000,,42.56350233064334,42.56350233064334
Chasanow,Deborah,K., ,9,30,1948,Washington,DC,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,William J. Clinton,Democratic,Well Qualified,,1993-08-06,1993-08-06,1993-10-07,Reported (favorably),1993-10-14,Voice,  ,1993-10-18,1993-10-20,2014-10-03,,,Rutgers University,B.A.,1970-01-01,Stanford Law School,J.D.,1974-01-01,,,,,,,,,,1948-09-30,1677-09-30,Deborah K. Chasanow,42,AK,4,D. Md.,04 - MD,MD,,,,,2014-10-03,1737 days 01:27:23.045008000,04-MD-05,,,73 days 00:00:00.000000000,7653 days 00:00:00.000000000,,44.84965468147875,44.84965468147875
Williams,Alexander, ,Jr.,9,30,1948,Washington,DC,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the District of Maryland,Judge,William J. Clinton,Democratic,Not Qualified,,1993-08-06,1993-08-06,1994-06-30,Reported (favorably),1994-08-11,Voice,  ,1994-08-17,1994-08-18,2013-05-08,Retirement,2014-01-03,Howard University,B.A.,1970-01-01,Howard University School of Law,J.D.,1973-01-01,,,,,,,,,,1948-09-30,1677-09-30,"Alexander Williams, Jr.",42,AK,4,D. Md.,04 - MD,MD,,,,,2014-01-03,2010 days 01:27:23.045008000,04-MD-08,,,376 days 00:00:00.000000000,7078 days 00:00:00.000000000,,44.84965468147875,44.84965468147875
Messitte,Peter,Jo, ,9,30,1941,Washington,DC,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,William J. Clinton,Democratic,Well Qualified,,1993-08-06,1993-08-06,1993-10-07,Reported (favorably),1993-10-14,Voice,  ,1993-10-18,1993-10-20,2008-09-01,,,Amherst College,B.A.,1963-01-01,University of Chicago Law School,J.D.,1966-01-01,,,,,,,,,,1941-09-30,1677-09-30,Peter Jo Messitte,42,AK,4,D. Md.,04 - MD,MD,,,,,2008-09-01,3960 days 01:27:23.045008000,04-MD-09,,,73 days 00:00:00.000000000,5430 days 00:00:00.000000000,,51.85048289834836,51.85048289834836
Blake,Catherine,C., ,9,30,1950,Boston,MA,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,William J. Clinton,Democratic,Well Qualified,,1995-05-04,1995-05-04,1995-07-18,Reported (favorably),1995-07-28,Voice,  ,1995-08-11,1995-08-14,,,,Radcliffe College,A.B.,1972-01-01,Harvard Law School,J.D.,1975-01-01,,,,,,,,,,1950-09-30,1677-09-30,Catherine C. Blake,42,AK,4,D. Md.,04 - MD,MD,,,,,,,04-MD-10,,,99 days 00:00:00.000000000,,,44.59229142282182,44.59229142282182
Chuang,Theodore,David, ,9,30,1969,Media,PA,9,30,1677, , ,Male,Asian American,U.S. District Court,U.S. District Court for the District of Maryland,Judge,Barack Obama,Democratic,Well Qualified,,2014-01-06,2014-01-06,,Reported (favorably),2014-01-16,Roll Call, 53/42,2014-05-01,2014-05-02,,,,Harvard College,B.A.,1991-01-01,Harvard Law School,J.D.,1994-01-01,,,,,,,,,,1969-09-30,1677-09-30,Theodore David Chuang,44,IL,4,D. Md.,04 - MD,MD,,,,,,,04-MD-03,"['Nominated to U.S. District Court for the District of Maryland, September 25, 2013']",[],115 days 00:00:00.000000000,,,44.26921839599718,44.26921839599718
Hollander,Ellen,Lipton, ,9,30,1949,New York,NY,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,Barack Obama,Democratic,Well Qualified,,2010-04-21,2010-04-21,2010-05-13,Reported (favorably),2010-06-10,Roll Call, 95/0,2010-12-18,2010-12-28,,,,Goucher College,B.A.,1971-01-01,Georgetown University Law Center,J.D.,1974-01-01,,,,,,,,,,1949-09-30,1677-09-30,Ellen Lipton Hollander,44,IL,4,D. Md.,04 - MD,MD,,,,,,,04-MD-04,,,241 days 00:00:00.000000000,,,60.557027180571815,60.557027180571815
Xinis,Paula, , ,9,30,1968,Mineola,NY,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,Barack Obama,Democratic,Well Qualified,,2015-03-26,2015-03-26,2015-07-22,Reported (favorably),2015-09-17,Roll Call, 53/34,2016-05-16,2016-05-18,,,,University of Virginia,B.A.,1991-01-01,Yale Law School,J.D.,1997-01-01,,,,,,,,,,1968-09-30,1677-09-30,Paula Xinis,44,IL,4,D. Md.,04 - MD,MD,,,,,,,04-MD-05,,,417 days 00:00:00.000000000,,,46.48418516465088,46.48418516465088
Grimm,Paul,William, ,9,30,1951,Yokohama,Japan,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,Barack Obama,Democratic,Well Qualified,,2012-02-16,2012-02-16,2012-05-09,Reported (favorably),2012-06-07,Roll Call, 92/1,2012-12-03,2012-12-06,,,,"University of California, Davis",B.A.,1973-01-01,University of New Mexico School of Law,J.D.,1976-01-01,,,,,,,,,,1951-09-30,1677-09-30,Paul William Grimm,44,IL,4,D. Md.,04 - MD,MD,,,,,,,04-MD-06,,,291 days 00:00:00.000000000,,,60.38180113212455,60.38180113212455
Hazel,George,Jarrod, ,9,30,1975,New York,NY,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the District of Maryland,Judge,Barack Obama,Democratic,Qualified,,2014-01-06,2014-01-06,,Reported (favorably),2014-01-16,Roll Call, 95/0,2014-05-01,2014-05-02,,,,Morehouse College,B.A.,1996-01-01,Georgetown University Law Center,J.D.,1999-01-01,,,,,,,,,,1975-09-30,1677-09-30,George Jarrod Hazel,44,IL,4,D. Md.,04 - MD,MD,,,,,,,04-MD-08,"['Nominated to U.S. District Court for the District of Maryland, September 25, 2013']",[],115 days 00:00:00.000000000,,,38.27046414368536,38.27046414368536
Russell,George,Levi,III,9,30,1965,Baltimore,MD,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the District of Maryland,Judge,Barack Obama,Democratic,Qualified,,2011-11-10,2011-11-10,2012-01-26,Reported (favorably),2012-02-16,Voice,  ,2012-05-14,2012-05-22,,,,Morehouse College,B.A.,1988-01-01,University of Maryland School of Law,J.D.,1991-01-01,,,,,,,,,,1965-09-30,1677-09-30,"George Levi Russell, III",44,IL,4,D. Md.,04 - MD,MD,,,,,,,04-MD-09,,,186 days 00:00:00.000000000,,,46.111829811700446,46.111829811700446
Bredar,James,Kelleher, ,9,30,1957,Omaha,NE,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,Barack Obama,Democratic,Well Qualified,,2010-04-21,2010-04-21,2010-05-13,Reported (favorably),2010-06-10,Voice,  ,2010-12-16,2010-12-17,,,,Harvard University,B.A.,1979-01-01,Georgetown University Law Center,J.D.,1982-01-01,,,,,,,,,,1957-09-30,1677-09-30,James Kelleher Bredar,44,IL,4,D. Md.,04 - MD,MD,,,,,,,04-MD-11,,,239 days 00:00:00.000000000,,,52.556862906151395,52.556862906151395
Paca,William, , ,10,31,1740,Abingdon,MD,10,13,1799,Wye Island,MD,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,George Washington,,,1789-12-22,1790-02-08,,,"No Committee before December 10, 1816",,Voice,  ,1790-02-10,1790-02-10,,Death,1799-10-13,"Inner Temple, London, England",,,College of Philadelphia (now University of Pennsylvania),M.A.,1759-01-01,Read law,,1761-01-01,,,,,,,1740-10-31,1799-10-13,William Paca,1,VA,4,D. Md.,04 - MD,MD,,,,,1799-10-13,80254 days 01:27:23.045008000,04-MD-01,,,2 days 00:00:00.000000000,3532 days 00:00:00.000000000,,49.27411240477217,49.27411240477217
Winchester,James, , ,9,13,1772,Shawan,MD,4,5,1806,Shawan,MD,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,John Adams,Federalist,,1799-10-31,1799-12-05,,,"No Committee before December 10, 1816",,Voice,  ,1799-12-10,1799-12-10,,Death,1806-04-05,,,,,,,,,,,,,,,,1772-09-13,1806-04-05,James Winchester,2,MA,4,D. Md.,04 - MD,MD,,,,,1806-04-05,77889 days 01:27:23.045008000,04-MD-01,,,5 days 00:00:00.000000000,2307 days 00:00:00.000000000,,27.22574727749372,27.22574727749372
Heath,Upton,Scott, ,10,10,1784, ,MD,2,21,1852,Baltimore,MD,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,Andrew Jackson,Democratic,,,1836-04-01,1836-04-04,,Reported (no recommendation recorded),1836-04-04,Voice,  ,1836-04-04,1836-04-04,,Death,1852-02-21,,,,,,,,,,,,,,,,1784-10-10,1852-02-21,Upton Scott Heath,7,TN,4,D. Md.,04 - MD,MD,,,,,1852-02-21,61131 days 01:27:23.045008000,04-MD-01,,,3 days 00:00:00.000000000,5801 days 00:00:00.000000000,,51.47265173138394,51.47265173138394
Houston,James, , ,10,10,1767,Chestertown,MD,6,8,1819,Chestertown,MD,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,Thomas Jefferson,Jeffersonian Republican,,,1806-04-19,,,"No Committee before December 10, 1816",,Voice,  ,1806-04-21,1806-04-21,,Death,1819-06-08,Read law,,1806-01-01,,,,,,,,,,,,,1767-10-10,1819-06-08,James Houston,3,VA,4,D. Md.,04 - MD,MD,,,,,1819-06-08,73077 days 01:27:23.045008000,04-MD-01,,,2 days 00:00:00.000000000,4796 days 00:00:00.000000000,,38.522351588328306,38.522351588328306
Bland,Theodorick, , ,12,6,1776,Dinwiddie County,VA,11,16,1846,Annapolis,MD,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,James Monroe,Jeffersonian Republican,,1819-11-23,1820-01-03,,,Not Referred to Committee,,Voice,  ,1820-01-05,1820-01-05,,Resignation,1824-08-16,,,,,,,,,,,,,,,,1776-12-06,1846-11-16,Theodorick Bland,5,VA,4,D. Md.,04 - MD,MD,,,,,1824-08-16,71181 days 01:27:23.045008000,04-MD-01,,,2 days 00:00:00.000000000,1685 days 00:00:00.000000000,,43.0727530339432,43.0727530339432
Glenn,Elias, , ,8,26,1769,Elkton,MD,1,6,1846,Baltimore,MD,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,James Monroe,Jeffersonian Republican,,1824-08-31,1824-12-16,,,Not Referred to Committee,,Voice,  ,1825-01-03,1825-01-03,,Resignation,1836-04-01,,,,,,,,,,,,,,,,1769-08-26,1846-01-06,Elias Glenn,5,VA,4,D. Md.,04 - MD,MD,,,,,1836-04-01,66935 days 01:27:23.045008000,04-MD-01,,,18 days 00:00:00.000000000,4106 days 00:00:00.000000000,,55.305721541167856,55.305721541167856
Glenn,John, , ,10,9,1795,Elkton,MD,7,8,1853,near Catonsville,MD,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,Millard Fillmore,Whig,,,1852-03-18,1852-03-19,,Reported (no recommendation recorded),1852-03-19,Voice,  ,1852-03-19,1852-03-19,,Death,1853-07-08,Read law,,1817-01-01,,,,,,,,,,,,,1795-10-09,1853-07-08,John Glenn,13,NY,4,D. Md.,04 - MD,MD,,,,,1853-07-08,60628 days 01:27:23.045008000,04-MD-01,,,1 days 00:00:00.000000000,476 days 00:00:00.000000000,,56.43921504206109,56.43921504206109
Northrop,Edward,Skottowe, ,6,12,1911,Chevy Chase,MD,8,12,2003,Sandy Spring,MD,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,John F. Kennedy,Democratic,,,1961-08-23,1961-08-23,1961-08-31,Reported (favorably),1961-08-31,Voice,  ,1961-09-01,1961-09-05,1981-06-12,Death,2003-08-12,George Washington University Law School,LL.B.,1937-01-01,,,,,,,,,,,,,1911-06-12,2003-08-12,Edward Skottowe Northrop,35,MA,4,D. Md.,04 - MD,MD,,,,,2003-08-12,5807 days 01:27:23.045008000,04-MD-04,,,9 days 00:00:00.000000000,15316 days 00:00:00.000000000,,50.19952497313429,50.19952497313429
Ramsey,Norman,Park, ,9,1,1922,Fairchance,PA,6,15,1993,Baltimore,MD,Male,White,U.S. District Court,U.S. District Court for the District of Maryland,Judge,Jimmy Carter,Democratic,,,1980-07-25,1980-07-25,1980-08-25,Reported (favorably),1980-09-17,Voice,  ,1980-09-29,1980-09-30,1991-11-01,Retirement,1992-09-30,University of Maryland School of Law,LL.B.,1947-01-01,,,,,,,,,,,,,1922-09-01,1993-06-15,Norman Park Ramsey,39,GA,4,D. Md.,04 - MD,MD,,,,,1992-09-30,9775 days 01:27:23.045008000,04-MD-08,,,66 days 00:00:00.000000000,4383 days 00:00:00.000000000,,57.89851947678597,57.89851947678597
Howard,Joseph,Clemens, ,12,9,1922,Des Moines,IA,9,16,2000,Pikesville,MD,Male,AfriAmerican,U.S. District Court,U.S. District Court for the District of Maryland,Judge,Jimmy Carter,Democratic,Qualified,,1979-05-22,1979-05-22,1979-09-20,Reported (favorably),1979-10-02,Voice,  ,1979-10-04,1979-10-05,1991-11-15,Death,2000-09-16,University of Iowa,B.A.,1950-01-01,Drake University Law School,LL.B.,1955-01-01,Drake University,M.A.,1957-01-01,Drake University Law School,J.D.,1968-01-01,,,,1922-12-09,2000-09-16,Joseph Clemens Howard,39,GA,4,D. Md.,04 - MD,MD,,,,,2000-09-16,6867 days 01:27:23.045008000,04-MD-09,,,135 days 00:00:00.000000000,7652 days 00:00:00.000000000,,56.450166670089054,56.450166670089054
