Last_Name,First_Name,Middle_Name,Suffix,Birth_Month,Birth_Day,Birth_Year,Birth_City,Birth_State,Death_Month,Death_Day,Death_Year,Death_City,Death_State,Gender,Race_or_Ethnicity,Court_Type_1,Court_Name_1,Appointment_Title_1,Appointing_President_1,Party_of_Appointing_President_1,ABA_Rating_1,Recess_Appointment_Date_1,Nomination_Date_1,Committee_Referral_Date_1,Hearing_Date_1,Judiciary_Committee_Action_1,Committee_Action_Date_1,Senate_Vote_Type_1,Ayes_n_Nays_1,Confirmation_Date_1,Commission_Date_1,Senior_Status_Date_1,Termination_1,Termination_Date_1,School_1,Degree_1,Degree_Year_1,School_2,Degree_2,Degree_Year_2,School_3,Degree_3,Degree_Year_3,School_4,Degree_4,Degree_Year_4,School_5,Degree_5,Degree_Year_5,Birth_Date,Death_Date,Full_Name,Appointing_President_Num_1,Appointing_President_State_1,Court_Circuit_1,Court_Abbrev_Bluebook_1,Court_Abbrev_Website_1,Court_State_1,Court_Code,Vacancy_Reason,Filings_Per_Seat_Weighted,Filings_Per_Panel_Adjusted,Vacancy_Date,Vacancy_Duration_ATSCRAPE,Seat_Code_1,Other_Nomination,Other_Rejection,Confirmation_Duration_Total,Service_Duration_1,Service_Duration_2,Appointment_Age_1,Appointment_Age_Earliest
Gwin,James,S., ,9,30,1954,Canton,OH,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Ohio,Judge,William J. Clinton,Democratic,Well Qualified,,1997-07-31,1997-07-31,1997-09-30,Reported (favorably),1997-10-09,Roll Call, 100/0,1997-11-05,1997-11-07,,,,Kenyon College,A.B.,1976-01-01,University of Akron School of Law,J.D.,1979-01-01,,,,,,,,,,1954-09-30,1677-09-30,James S. Gwin,42,AK,6,N.D. Ohio,06 - OH-N,OH,,,,,,,06-OH-N-10,,,97 days 00:00:00.000000000,,,42.8345551243352,42.8345551243352
Gaughan,Patricia,Anne, ,9,30,1953,Lakewood,OH,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Northern District of Ohio,Judge,William J. Clinton,Democratic,Well Qualified,,1995-09-29,1995-09-29,1995-11-30,Reported (favorably),1995-12-07,Voice,  ,1995-12-22,1995-12-26,,,,"St. Mary`s College, Notre Dame, Indiana",B.A.,1975-01-01,Notre Dame Law School,J.D.,1978-01-01,,,,,,,,,,1953-09-30,1677-09-30,Patricia Anne Gaughan,42,AK,6,N.D. Ohio,06 - OH-N,OH,,,,,,,06-OH-N-12,,,84 days 00:00:00.000000000,,,41.99675558019672,41.99675558019672
Oliver,Solomon, ,Jr.,9,30,1947,Bessemer,AL,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the Northern District of Ohio,Judge,William J. Clinton,Democratic,Qualified,,1994-03-09,1994-03-09,1994-04-29,Reported (favorably),1994-05-05,Voice,  ,1994-05-06,1994-05-09,,,,College of Wooster,B.A.,1969-01-01,New York University School of Law,J.D.,1972-01-01,Case Western Reserve University,M.A.,1974-01-01,,,,,,,1947-09-30,1677-09-30,"Solomon Oliver, Jr.",42,AK,6,N.D. Ohio,06 - OH-N,OH,,,,,,,06-OH-N-13,,,58 days 00:00:00.000000000,,,46.44037865253907,46.44037865253907
Helmick,Jeffrey,James, ,9,30,1960,Toledo,OH,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Ohio,Judge,Barack Obama,Democratic,Well Qualified,,2011-05-11,2011-05-11,2012-02-15,Reported (favorably),2012-03-08,Roll Call, 62/36,2012-06-06,2012-06-07,,,,University of Michigan,B.A.,1983-01-01,Ohio State University College of Law,J.D.,1988-01-01,,,,,,,,,,1960-09-30,1677-09-30,Jeffrey James Helmick,44,IL,6,N.D. Ohio,06 - OH-N,OH,,,,,,,06-OH-N-05,,,392 days 00:00:00.000000000,,,50.61021102418256,50.61021102418256
Pearson,Benita,Yalonda, ,9,30,1963,Cleveland,OH,9,30,1677, , ,Female,AfriAmerican,U.S. District Court,U.S. District Court for the Northern District of Ohio,Judge,Barack Obama,Democratic,Well Qualified,,2009-12-03,2009-12-03,2010-01-20,Reported (favorably),2010-02-11,Roll Call, 56/39,2010-12-21,2010-12-27,,,,Georgetown University,B.S.,1985-01-01,"Cleveland State University, Cleveland-Marshall College of Law",J.D.,1995-01-01,,,,,,,,,,1963-09-30,1677-09-30,Benita Yalonda Pearson,44,IL,6,N.D. Ohio,06 - OH-N,OH,,,,,,,06-OH-N-07,,,383 days 00:00:00.000000000,,,46.17753957986817,46.17753957986817
Barker,Pamela,Ann,,9,30,1957,Cleveland,OH,9,30,1677,,,Female,White,U.S. District Court,U.S. District Court for the Northern District of Ohio,Judge,Donald J. Trump,Republican,Well Qualified,,2019-01-23,2019-01-23,,Reported (favorably),2019-02-07,Roll Call, 91/5,2019-06-12,2019-06-18,,,,Kenyon College,B.A.,1979-01-01,Ohio State University College of Law,J.D.,1982-01-01,,,,,,,,,,1957-09-30,1677-09-30,,45,NY,6,N.D. Ohio,06 - OH-N,OH,,,,,,,06-OH-N-09,"['Nominated to U.S. District Court for the Northern District of Ohio, April 12, 2018']",[],140 days 00:00:00.000000000,,,61.31542742150763,61.31542742150763
Sammartino,Janis,Lynn, ,9,30,1950,Philadelphia,PA,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Southern District of California,Judge,George W. Bush,Republican,Qualified,,2007-03-19,2007-03-19,2007-06-20,Reported (favorably),2007-07-19,Roll Call, 90/0,2007-09-10,2007-09-21,,,,Occidental College,A.B.,1972-01-01,Notre Dame Law School,J.D.,1975-01-01,,,,,,,,,,1950-09-30,1677-09-30,Janis Lynn Sammartino,43,TX,9,S.D. Cal.,09 - CA-S,DE,,,,,,,09-CA-S-20,,,175 days 00:00:00.000000000,,,56.466594112130984,56.466594112130984
Burns,Larry,Alan, ,9,30,1954,Pasadena,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Southern District of California,Judge,George W. Bush,Republican,Well Qualified,,2003-05-01,2003-05-01,2003-07-30,Reported (favorably),2003-09-04,Roll Call, 91/0,2003-09-24,2003-09-25,,,,Point Loma College (now Point Loma Nazarene University),B.A.,1976-01-01,University of San Diego School of Law,J.D.,1979-01-01,,,,,,,,,,1954-09-30,1677-09-30,Larry Alan Burns,43,TX,9,S.D. Cal.,09 - CA-S,DE,,,,,,,09-CA-S-23,,,146 days 00:00:00.000000000,,,48.584159839011065,48.584159839011065
Sabraw,Dana,Makoto, ,9,30,1958,San Rafael,CA,9,30,1677, , ,Male,Asian American,U.S. District Court,U.S. District Court for the Southern District of California,Judge,George W. Bush,Republican,Well Qualified,,2003-05-01,2003-05-01,2003-07-30,Reported (favorably),2003-09-04,Roll Call, 95/0,2003-09-25,2003-09-26,,,,AmeriRiver Junior College,A.A.,1978-01-01,San Diego State University,B.S.,1980-01-01,"University of the Pacific, McGeorge School of Law",J.D.,1985-01-01,,,,,,,1958-09-30,1677-09-30,Dana Makoto Sabraw,43,TX,9,S.D. Cal.,09 - CA-S,DE,,,,,,,09-CA-S-24,,,147 days 00:00:00.000000000,,,44.58407770180086,44.58407770180086
Hayes,William,Q., ,9,30,1956,Bronxville,NY,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Southern District of California,Judge,George W. Bush,Republican,Qualified,,2003-05-01,2003-05-01,2003-09-03,Reported (favorably),2003-09-25,Roll Call, 98/0,2003-10-02,2003-10-06,,,,Syracuse University,B.S.,1978-01-01,Syracuse University College of Law,J.D.,1983-01-01,Syracuse University College of Business Administration,M.B.A.,1983-01-01,,,,,,,1956-09-30,1677-09-30,William Q. Hayes,43,TX,9,S.D. Cal.,09 - CA-S,DE,,,,,,,09-CA-S-25,,,154 days 00:00:00.000000000,,,46.58274981690247,46.58274981690247
Battaglia,Anthony,Joseph, ,9,30,1949,San Diego,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Southern District of California,Judge,Barack Obama,Democratic,Well Qualified,,2011-01-05,2011-01-05,,Reported (favorably),2011-02-03,Roll Call, 89/0,2011-03-07,2011-03-09,,,,United States International University (now Alliant International University),B.A.,1971-01-01,California Western School of Law,J.D.,1974-01-01,,,,,,,,,,1949-09-30,1677-09-30,Anthony Joseph Battaglia,44,IL,9,S.D. Cal.,09 - CA-S,DE,,,,,,,09-CA-S-07,"['Nominated to U.S. District Court for the Southern District of California, May 20, 2010']",[],61 days 00:00:00.000000000,,,61.26614509538184,61.26614509538184
Bashant,Cynthia,Ann, ,9,30,1960,San Francisco,CA,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Southern District of California,Judge,Barack Obama,Democratic,Qualified,,2014-01-06,2014-01-06,,Reported (favorably),2014-01-16,Roll Call, 94/0,2014-04-30,2014-05-08,,,,Smith College,A.B.,1982-01-01,"University of California, Hastings College of the Law",J.D.,1986-01-01,,,,,,,,,,1960-09-30,1677-09-30,Cynthia Ann Bashant,44,IL,9,S.D. Cal.,09 - CA-S,DE,,,,,,,09-CA-S-12,"['Nominated to U.S. District Court for the Southern District of California, September 19, 2013']",[],114 days 00:00:00.000000000,,,53.268718727968405,53.268718727968405
Bencivengo,Cathy,Ann, ,9,30,1958,Teaneck,NJ,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Southern District of California,Judge,Barack Obama,Democratic,Well Qualified,,2011-05-11,2011-05-11,2011-09-07,Reported (favorably),2011-10-06,Roll Call, 90/6,2012-02-09,2012-02-10,,,,Rutgers University,B.A.,1980-01-01,Rutgers University,M.A.,1981-01-01,University of Michigan Law School,J.D.,1988-01-01,,,,,,,1958-09-30,1677-09-30,Cathy Ann Bencivengo,44,IL,9,S.D. Cal.,09 - CA-S,DE,,,,,,,09-CA-S-17,,,274 days 00:00:00.000000000,,,52.61162104629116,52.61162104629116
Curiel,Gonzalo,Paul, ,9,30,1953,East Chicago,IN,9,30,1677, , ,Male,Hispanic,U.S. District Court,U.S. District Court for the Southern District of California,Judge,Barack Obama,Democratic,Well Qualified,,2011-11-10,2011-11-10,2012-03-28,Reported (favorably),2012-04-26,Voice,  ,2012-09-22,2012-10-01,,,,Indiana University,B.A.,1976-01-01,Indiana University School of Law -- Bloomington (now Maurer School of Law),J.D.,1979-01-01,,,,,,,,,,1953-09-30,1677-09-30,Gonzalo Paul Curiel,44,IL,9,S.D. Cal.,09 - CA-S,DE,,,,,,,09-CA-S-19,,,317 days 00:00:00.000000000,,,58.11207622333107,58.11207622333107
Yandle,Staci,Michelle, ,9,30,1961,Centreville,IL,9,30,1677, , ,Female,AfriAmerican,U.S. District Court,U.S. District Court for the Southern District of Illinois,Judge,Barack Obama,Democratic,Qualified,,2014-01-16,2014-01-16,2014-03-12,Reported (favorably),2014-04-03,Roll Call, 52/44,2014-06-17,2014-06-19,,,,University of Illinois,B.S.,1983-01-01,Vanderbilt University Law School,J.D.,1987-01-01,,,,,,,,,,1961-09-30,1677-09-30,Staci Michelle Yandle,44,IL,7,S.D. Ill.,07 - IL-S,IL,,,,,,,07-IL-S-03,,,152 days 00:00:00.000000000,,,52.29676174048748,52.29676174048748
Rosenstengel,Nancy,Jo, ,9,30,1968,Alton,IL,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Southern District of Illinois,Judge,Barack Obama,Democratic,Qualified,,2014-01-06,2014-01-06,2014-01-08,Reported (favorably),2014-02-06,Roll Call, 95/0,2014-05-08,2014-05-12,,,,University of Illinois,B.A.,1990-01-01,Southern Illinois University School of Law,J.D.,1993-01-01,,,,,,,,,,1968-09-30,1677-09-30,Nancy Jo Rosenstengel,44,IL,7,S.D. Ill.,07 - IL-S,IL,,,,,,,07-IL-S-05,"['Nominated to U.S. District Court for the Southern District of Illinois, November 7, 2013']",[],122 days 00:00:00.000000000,,,45.268554453547985,45.268554453547985
Anderson,Stanley,Thomas, ,9,30,1953,Lexington,TN,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Western District of Tennessee,Judge,George W. Bush,Republican,Qualified,,2007-09-06,2007-09-06,2008-02-21,Reported (favorably),2008-03-06,Voice,  ,2008-04-10,2008-05-21,,,,University of Tennessee,B.S.,1976-01-01,"Memphis State University (now University of Memphis), Humphreys School of Law",J.D.,1980-01-01,,,,,,,,,,1953-09-30,1677-09-30,Stanley Thomas Anderson,43,TX,6,W.D. Tenn.,06 - TN-W,TN,,,,,,,06-TN-W-05,,,217 days 00:00:00.000000000,,,53.93403013066661,53.93403013066661
Fowlkes,John,Thomas,Jr.,9,30,1951,Washington,DC,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the Western District of Tennessee,Judge,Barack Obama,Democratic,Well Qualified,,2011-12-16,2011-12-16,2012-03-14,Reported (favorably),2012-04-19,Roll Call, 94/2,2012-07-10,2012-08-01,,,,Valparaiso University,B.A.,1975-01-01,University of Denver College of Law,J.D.,1977-01-01,,,,,,,,,,1951-09-30,1677-09-30,"John Thomas Fowlkes, Jr.",44,IL,6,W.D. Tenn.,06 - TN-W,TN,,,,,,,06-TN-W-03,,,207 days 00:00:00.000000000,,,60.21205089769126,60.21205089769126
Lipman,Sheryl,Halle, ,9,30,1963,Memphis,TN,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Western District of Tennessee,Judge,Barack Obama,Democratic,Well Qualified,,2014-01-06,2014-01-06,,Reported (favorably),2014-01-16,Roll Call, 95/0,2014-04-30,2014-05-01,,,,University of Michigan,B.A.,1984-01-01,New York University School of Law,J.D.,1987-01-01,,,,,,,,,,1963-09-30,1677-09-30,Sheryl Halle Lipman,44,IL,6,W.D. Tenn.,06 - TN-W,TN,,,,,,,06-TN-W-06,"['Nominated to U.S. District Court for the Western District of Tennessee, August 1, 2013']",[],114 days 00:00:00.000000000,,,50.270710555315986,50.270710555315986
Parker,Thomas,Lee Robinson,,9,30,1963,Memphis,TN,9,30,1677,,,Male,White,U.S. District Court,U.S. District Court for the Western District of Tennessee,Judge,Donald J. Trump,Republican,Well Qualified,,2017-07-13,2017-07-13,2017-09-06,Reported (favorably),2017-10-05,Roll Call, 98/0,2018-01-10,2018-01-30,,,,University of South Carolina,B.S.,1985-01-01,Vanderbilt University Law School,J.D.,1989-01-01,,,,,,,,,,1963-09-30,1677-09-30,,45,NY,6,W.D. Tenn.,06 - TN-W,TN,,,,,,,06-TN-W-02,,,181 days 00:00:00.000000000,,,53.78618315228923,53.78618315228923
Norris,Mark,Saalfield,Sr.,9,30,1955,Akron,OH,9,30,1677,,,Male,White,U.S. District Court,U.S. District Court for the Western District of Tennessee,Judge,Donald J. Trump,Republican,Qualified,,2018-01-08,2018-01-08,,Reported (favorably),2018-01-18,Roll Call, 51/44,2018-10-11,2018-11-08,,,,Colorado College,B.A.,1977-01-01,University of Denver College of Law,J.D.,1980-01-01,,,,,,,,,,1955-09-30,1677-09-30,"Mark Saalfield Norris, Sr.",45,NY,6,W.D. Tenn.,06 - TN-W,TN,,,,,,,06-TN-W-04,"['Nominated to U.S. District Court for the Western District of Tennessee, July 13, 2017']",[],276 days 00:00:00.000000000,,,62.2764327809606,62.2764327809606
Rodriguez,Xavier, , ,9,30,1961,San Antonio,TX,9,30,1677, , ,Male,Hispanic,U.S. District Court,U.S. District Court for the Western District of Texas,Judge,George W. Bush,Republican,Well Qualified,,2003-05-01,2003-05-01,2003-07-09,Reported (favorably),2003-07-17,Voice,  ,2003-07-31,2003-08-01,,,,Harvard University,B.A.,1983-01-01,University of Texas School of Law,J.D.,1987-01-01,"University of Texas, LBJ School of Public Affairs",M.P.A.,1987-01-01,,,,,,,1961-09-30,1677-09-30,Xavier Rodriguez,43,TX,5,W.D. Tex.,05 - TX-W,TX,,,,,,,05-TX-W-01,,,91 days 00:00:00.000000000,,,41.58333162214145,41.58333162214145
Yeakel,Earl,Leroy,III,9,30,1945,Oklahoma City,OK,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Western District of Texas,Judge,George W. Bush,Republican,Qualified,,2003-05-01,2003-05-01,2003-06-25,Reported (favorably),2003-07-10,Roll Call, 91/0,2003-07-28,2003-07-29,,,,University of Texas,B.A.,1966-01-01,University of Texas School of Law,J.D.,1969-01-01,University of Virginia School of Law,LL.M.,2001-01-01,,,,,,,1945-09-30,1677-09-30,"Earl Leroy Yeakel, III",43,TX,5,W.D. Tex.,05 - TX-W,TX,,,,,,,05-TX-W-02,,,88 days 00:00:00.000000000,,,57.58366017098229,57.58366017098229
Moses,Alia, , ,9,30,1962,Eagle Pass,TX,9,30,1677, , ,Female,Hispanic,U.S. District Court,U.S. District Court for the Western District of Texas,Judge,George W. Bush,Republican,Well Qualified,,2002-07-11,2002-07-11,2002-09-18,Reported (favorably),2002-10-08,Voice,  ,2002-11-14,2002-11-15,,,,Texas Woman`s University,B.B.A.,1983-01-01,University of Texas School of Law,J.D.,1986-01-01,,,,,,,,,,1962-09-30,1677-09-30,Alia Moses,43,TX,5,W.D. Tex.,05 - TX-W,TX,,,,,,,05-TX-W-03,,,126 days 00:00:00.000000000,,,39.77905090453603,39.77905090453603
Martinez,Philip,Ray, ,9,30,1957,El Paso,TX,9,30,1677, , ,Male,Hispanic,U.S. District Court,U.S. District Court for the Western District of Texas,Judge,George W. Bush,Republican,Well Qualified,,2001-10-09,2001-10-09,2001-12-05,Reported (favorably),2001-12-13,Roll Call, 93/0,2002-02-05,2002-02-12,,,,University of Texas at El Paso,B.A.,1979-01-01,Harvard Law School,J.D.,1982-01-01,,,,,,,,,,1957-09-30,1677-09-30,Philip Ray Martinez,43,TX,5,W.D. Tex.,05 - TX-W,TX,,,,,,,05-TX-W-11,,,119 days 00:00:00.000000000,,,44.025544672375204,44.025544672375204
Cardone,Kathleen, , ,9,30,1953,Medina,NY,9,30,1677, , ,Female,Hispanic,U.S. District Court,U.S. District Court for the Western District of Texas,Judge,George W. Bush,Republican,Well Qualified,,2003-05-01,2003-05-01,2003-07-09,Reported (favorably),2003-07-17,Voice,  ,2003-07-28,2003-07-29,,,,State University of New York at Binghamton,B.A.,1976-01-01,"St. Mary`s University School of Law, Texas",J.D.,1979-01-01,,,,,,,,,,1953-09-30,1677-09-30,Kathleen Cardone,43,TX,5,W.D. Tex.,05 - TX-W,TX,,,,,,,05-TX-W-12,,,88 days 00:00:00.000000000,,,49.58349589656187,49.58349589656187
Montalvo,Frank, , ,9,30,1956,Bayamon,Puerto Rico,9,30,1677, , ,Male,Hispanic,U.S. District Court,U.S. District Court for the Western District of Texas,Judge,George W. Bush,Republican,Well Qualified,,2003-05-01,2003-05-01,2003-07-09,Reported (favorably),2003-07-17,Roll Call, 95/0,2003-07-31,2003-08-01,,,,University of Puerto Rico,B.S.,1976-01-01,University of Michigan,M.S.,1977-01-01,Wayne State University Law School,J.D.,1985-01-01,,,,,,,1956-09-30,1677-09-30,Frank Montalvo,43,TX,5,W.D. Tex.,05 - TX-W,TX,,,,,,,05-TX-W-13,,,91 days 00:00:00.000000000,,,46.58274981690247,46.58274981690247
Garcia,Orlando,Luis, ,9,30,1952,Jim Wells County,TX,9,30,1677, , ,Male,Hispanic,U.S. District Court,U.S. District Court for the Western District of Texas,Judge,William J. Clinton,Democratic,Qualified,,1993-11-19,1993-11-19,1994-02-24,Reported (favorably),1994-03-09,Voice,  ,1994-03-10,1994-03-11,,,,University of Texas,B.A.,1975-01-01,University of Texas School of Law,J.D.,1978-01-01,,,,,,,,,,1952-09-30,1677-09-30,Orlando Luis Garcia,42,AK,5,W.D. Tex.,05 - TX-W,TX,,,,,,,05-TX-W-04,,,111 days 00:00:00.000000000,,,41.13705278000233,41.13705278000233
Biery,Samuel,Frederick,Jr.,9,30,1947,McAllen,TX,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Western District of Texas,Judge,William J. Clinton,Democratic,Well Qualified,,1993-11-19,1993-11-19,1994-02-24,Reported (favorably),1994-03-09,Voice,  ,1994-03-10,1994-03-11,,,,Texas Lutheran College,B.A.,1970-01-01,Southern Methodist University School of Law,J.D.,1973-01-01,,,,,,,,,,1947-09-30,1677-09-30,"Samuel Frederick Biery, Jr.",42,AK,5,W.D. Tex.,05 - TX-W,TX,,,,,,,05-TX-W-10,,,111 days 00:00:00.000000000,,,46.13920888177033,46.13920888177033
Guaderrama,David,Campos, ,9,30,1954,Las Cruces,NM,9,30,1677, , ,Male,Hispanic,U.S. District Court,U.S. District Court for the Western District of Texas,Judge,Barack Obama,Democratic,Well Qualified,,2011-09-14,2011-09-14,2011-11-02,Reported (favorably),2011-12-01,Voice,  ,2012-04-26,2012-04-30,,,,New Mexico State University,B.A.,1975-01-01,Notre Dame Law School,J.D.,1979-01-01,,,,,,,,,,1954-09-30,1677-09-30,David Campos Guaderrama,44,IL,5,W.D. Tex.,05 - TX-W,TX,,,,,,,05-TX-W-05,,,225 days 00:00:00.000000000,,,56.95667946638192,56.95667946638192
Pitman,Robert,Lee, ,9,30,1962,Fort Worth,TX,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Western District of Texas,Judge,Barack Obama,Democratic,Well Qualified,,2014-06-26,2014-06-26,2014-09-09,Reported (favorably),2014-11-20,Voice,  ,2014-12-16,2014-12-19,,,,Abilene Christian University,B.S.,1985-01-01,University of Texas School of Law,J.D.,1988-01-01,University of Oxford,"M.St., law",2011-01-01,,,,,,,1962-09-30,1677-09-30,Robert Lee Pitman,44,IL,5,W.D. Tex.,05 - TX-W,TX,,,,,,,05-TX-W-09,,,173 days 00:00:00.000000000,,,51.73822871106183,51.73822871106183
Counts,Walter,David,III,9,30,1961,Knox City,TX,9,30,1677,,,Male,White,U.S. District Court,U.S. District Court for the Western District of Texas,Judge,Donald J. Trump,Republican,Well Qualified,,2017-09-11,2017-09-11,,Reported (favorably),2017-10-26,Roll Call, 96/0,2018-01-11,2018-01-17,,,,Texas Tech University,B.A.,1983-01-01,"St. Mary`s University School of Law, Texas",J.D.,1986-01-01,,,,,,,,,,1961-09-30,1677-09-30,"Walter David Counts, III",45,NY,5,W.D. Tex.,05 - TX-W,TX,,,,,,,05-TX-W-06,"['Nominated to U.S. District Court for the Western District of Texas, March 15, 2016']",[],122 days 00:00:00.000000000,,,55.94912968781016,55.94912968781016
Albright,Alan,D,,9,30,1959,Dauphin,PA,9,30,1677,,,Male,White,U.S. District Court,U.S. District Court for the Western District of Texas,Judge,Donald J. Trump,Republican,Well Qualified,,2018-01-24,2018-01-24,2018-04-25,Reported (favorably),2018-05-24,Voice,,2018-09-06,2018-09-10,,,,"Trinity University, San Antonio, Texas",B.A.,1981-01-01,University of Texas School of Law,J.D.,1984-01-01,,,,,,,,,,1959-09-30,1677-09-30,,45,NY,5,W.D. Tex.,05 - TX-W,TX,,,,,,,05-TX-W-07,,,225 days 00:00:00.000000000,,,58.3201571558622,58.3201571558622
Ericksen,Joan,N., ,9,30,1954,St. Paul,MN,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the District of Minnesota,Judge,George W. Bush,Republican,Well Qualified,,2002-01-23,2002-01-23,2002-04-11,Reported (favorably),2002-04-18,Roll Call, 99/0,2002-04-25,2002-05-01,,,,St. Olaf College,B.A.,1977-01-01,University of Minnesota Law School,J.D.,1981-01-01,,,,,,,,,,1954-09-30,1677-09-30,Joan N. Ericksen,43,TX,8,D. Minn.,08 - MN,MN,,,,,,,08-MN-01,,,92 days 00:00:00.000000000,,,47.31650889477539,47.31650889477539
Schiltz,Patrick,Joseph, ,9,30,1960,Duluth,MN,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Minnesota,Judge,George W. Bush,Republican,Well Qualified,,2005-12-14,2005-12-14,2006-03-01,Reported (favorably),2006-03-30,Voice,  ,2006-04-26,2006-04-28,,,,College of St. Scholastica,B.A.,1981-01-01,Harvard Law School,J.D.,1985-01-01,,,,,,,,,,1960-09-30,1677-09-30,Patrick Joseph Schiltz,43,TX,8,D. Minn.,08 - MN,MN,,,,,,,08-MN-06,,,133 days 00:00:00.000000000,,,45.20558259238725,45.20558259238725
Tunheim,John,R., ,9,30,1953,Thief River Falls,MN,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Minnesota,Judge,William J. Clinton,Democratic,Well Qualified,,1995-07-10,1995-07-10,1995-09-28,Reported (favorably),1995-10-26,Voice,  ,1995-12-22,1995-12-26,,,,Concordia College,B.A.,1975-01-01,University of Minnesota Law School,J.D.,1980-01-01,,,,,,,,,,1953-09-30,1677-09-30,John R. Tunheim,42,AK,8,D. Minn.,08 - MN,MN,,,,,,,08-MN-05,,,165 days 00:00:00.000000000,,,41.77498511263065,41.77498511263065
