Last_Name,First_Name,Middle_Name,Suffix,Birth_Month,Birth_Day,Birth_Year,Birth_City,Birth_State,Death_Month,Death_Day,Death_Year,Death_City,Death_State,Gender,Race_or_Ethnicity,Court_Type_1,Court_Name_1,Appointment_Title_1,Appointing_President_1,Party_of_Appointing_President_1,ABA_Rating_1,Recess_Appointment_Date_1,Nomination_Date_1,Committee_Referral_Date_1,Hearing_Date_1,Judiciary_Committee_Action_1,Committee_Action_Date_1,Senate_Vote_Type_1,Ayes_n_Nays_1,Confirmation_Date_1,Commission_Date_1,Senior_Status_Date_1,Termination_1,Termination_Date_1,School_1,Degree_1,Degree_Year_1,School_2,Degree_2,Degree_Year_2,School_3,Degree_3,Degree_Year_3,School_4,Degree_4,Degree_Year_4,School_5,Degree_5,Degree_Year_5,Birth_Date,Death_Date,Full_Name,Appointing_President_Num_1,Appointing_President_State_1,Court_Circuit_1,Court_Abbrev_Bluebook_1,Court_Abbrev_Website_1,Court_State_1,Court_Code,Vacancy_Reason,Filings_Per_Seat_Weighted,Filings_Per_Panel_Adjusted,Vacancy_Date,Vacancy_Duration_ATSCRAPE,Seat_Code_1,Other_Nomination,Other_Rejection,Confirmation_Duration_Total,Service_Duration_1,Service_Duration_2,Appointment_Age_1,Appointment_Age_Earliest
Murtha,John,Garvan, ,9,30,1941,Hartford,CT,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Vermont,Judge,William J. Clinton,Democratic,Qualified,,1995-04-04,1995-04-04,1995-05-04,Reported (favorably),1995-05-04,Voice,  ,1995-05-25,1995-05-26,2009-06-30,,,Yale University,B.A.,1963-01-01,University of Connecticut School of Law,LL.B.,1968-01-01,Georgetown University Law Center,LL.M.,1970-01-01,,,,,,,1941-09-30,1677-09-30,John Garvan Murtha,42,AK,2,D. Vt.,02 - VT,VT,,,,,2009-06-30,3658 days 01:27:23.045008000,02-VT-01,,,51 days 00:00:00.000000000,5149 days 00:00:00.000000000,,53.50965454458339,53.50965454458339
Sessions,William,K.,III,9,30,1947,Hartford,CT,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Vermont,Judge,William J. Clinton,Democratic,Well Qualified,,1995-06-30,1995-08-03,1995-08-03,Reported (favorably),1995-08-04,Voice,  ,1995-08-11,1995-08-14,2014-06-15,,,Middlebury College,B.A.,1969-01-01,George Washington University Law School,J.D.,1972-01-01,,,,,,,,,,1947-09-30,1677-09-30,"William K. Sessions, III",42,AK,2,D. Vt.,02 - VT,VT,,,,,2014-06-15,1847 days 01:27:23.045008000,02-VT-02,,,42 days 00:00:00.000000000,6880 days 00:00:00.000000000,,47.749098201879576,47.749098201879576
Reiss,Christina,Clair, ,9,30,1962,Denver,CO,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the District of Vermont,Judge,Barack Obama,Democratic,Well Qualified,,2009-10-13,2009-10-13,2009-11-04,Reported (favorably),2009-11-19,Voice,  ,2009-11-21,2009-12-21,,,,St. Michael`s College,B.A.,1984-01-01,University of Arizona College of Law,J.D.,1989-01-01,,,,,,,,,,1962-09-30,1677-09-30,Christina Clair Reiss,44,IL,2,D. Vt.,02 - VT,VT,,,,,,,02-VT-01,,,39 days 00:00:00.000000000,,,47.03724238006256,47.03724238006256
Crawford,Geoffrey,William, ,9,30,1954,Ann Arbor,MI,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Vermont,Judge,Barack Obama,Democratic,Well Qualified,,2014-05-20,2014-05-20,2014-06-04,Reported (favorably),2014-06-12,Roll Call, 95/0,2014-06-24,2014-08-04,,,,Yale University,B.A.,1977-01-01,Harvard Law School,J.D.,1980-01-01,,,,,,,,,,1954-09-30,1677-09-30,Geoffrey William Crawford,44,IL,2,D. Vt.,02 - VT,VT,,,,,,,02-VT-02,,,35 days 00:00:00.000000000,,,59.63709042622367,59.63709042622367
Hamilton,Jean,Constance, ,9,30,1945,St. Louis,MO,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Eastern District of Missouri,Judge,George H.W. Bush,Republican,Well Qualified,,1990-08-03,1990-08-03,1990-09-21,Reported (favorably),1990-09-27,Voice,  ,1990-09-28,1990-10-01,2013-07-01,,,Wellesley College,B.A.,1968-01-01,Washington University School of Law,J.D.,1971-01-01,Yale Law School,LL.M.,1982-01-01,,,,,,,1945-09-30,1677-09-30,Jean Constance Hamilton,41,TX,8,E.D. Mo.,08 - MO-E,MO,,,,,2013-07-01,2196 days 01:27:23.045008000,08-MO-E-05,,,56 days 00:00:00.000000000,8309 days 00:00:00.000000000,,44.84144096045778,44.84144096045778
Autrey,Henry,Edward, ,9,30,1952,Mobile,AL,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the Eastern District of Missouri,Judge,George W. Bush,Republican,Qualified,,2002-03-21,2002-03-21,2002-05-23,Reported (favorably),2002-06-13,Roll Call, 98/0,2002-08-01,2002-08-02,,,,St. Louis University,B.S.,1974-01-01,St. Louis University School of Law,J.D.,1977-01-01,,,,,,,,,,1952-09-30,1677-09-30,Henry Edward Autrey,43,TX,8,E.D. Mo.,08 - MO-E,MO,,,,,,,08-MO-E-07,,,133 days 00:00:00.000000000,,,49.47124170927535,49.47124170927535
Limbaugh,Stephen,Nathaniel,Jr.,9,30,1952,Cape Girardeau,MO,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Missouri,Judge,George W. Bush,Republican,Well Qualified,,2007-12-06,2007-12-06,2008-04-03,Reported (favorably),2008-04-24,Voice,  ,2008-06-10,2008-08-01,,,,Southern Methodist University,B.A.,1973-01-01,Southern Methodist University School of Law,J.D.,1976-01-01,University of Virginia School of Law,LL.M.,1998-01-01,,,,,,,1952-09-30,1677-09-30,"Stephen Nathaniel Limbaugh, Jr.",43,TX,8,E.D. Mo.,08 - MO-E,MO,,,,,,,08-MO-E-08,,,187 days 00:00:00.000000000,,,55.18251572585337,55.18251572585337
Perry,Catherine,D., ,9,30,1952,Hobart,OK,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Eastern District of Missouri,Judge,William J. Clinton,Democratic,Well Qualified,,1994-07-15,1994-07-15,1994-09-21,Reported (favorably),1994-09-28,Voice,  ,1994-10-06,1994-10-07,2018-12-31,,,University of Oklahoma,B.A.,1977-01-01,Washington University School of Law,J.D.,1980-01-01,,,,,,,,,,1952-09-30,1677-09-30,Catherine D. Perry,42,AK,8,E.D. Mo.,08 - MO-E,MO,,,,,2018-12-31,187 days 01:27:23.045008000,08-MO-E-01,,,83 days 00:00:00.000000000,8851 days 00:00:00.000000000,,41.788674647665594,41.788674647665594
Webber,E.,Richard, ,9,30,1942,Kahoka,MO,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Missouri,Judge,William J. Clinton,Democratic,Well Qualified,,1995-08-10,1995-08-10,1995-10-24,Reported (favorably),1995-11-09,Voice,  ,1995-12-22,1995-12-26,2009-06-30,,,University of Missouri,B.S.,1964-01-01,University of Missouri School of Law,J.D.,1967-01-01,,,,,,,,,,1942-09-30,1677-09-30,E. Richard Webber,42,AK,8,E.D. Mo.,08 - MO-E,MO,,,,,2009-06-30,3658 days 01:27:23.045008000,08-MO-E-02,,,134 days 00:00:00.000000000,4935 days 00:00:00.000000000,,52.86077058392711,52.86077058392711
Shaw,Charles,Alexander, ,9,30,1944,Jackson,TN,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the Eastern District of Missouri,Judge,William J. Clinton,Democratic,Well Qualified,,1993-10-25,1993-10-25,1993-11-18,Reported (favorably),1993-11-18,Voice,  ,1993-11-20,1993-11-22,2009-12-31,,,Harris-Stowe State College,B.A.,1966-01-01,University of Missouri,M.B.A.,1971-01-01,Catholic University of AmeriColumbus School of Law,J.D.,1974-01-01,,,,,,,1944-09-30,1677-09-30,Charles Alexander Shaw,42,AK,8,E.D. Mo.,08 - MO-E,MO,,,,,2009-12-31,3474 days 01:27:23.045008000,08-MO-E-09,,,26 days 00:00:00.000000000,5883 days 00:00:00.000000000,,49.06876937924803,49.06876937924803
Fleissig,Audrey,Goldstein, ,9,30,1955,St. Louis,MO,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Eastern District of Missouri,Judge,Barack Obama,Democratic,Well Qualified,,2010-01-20,2010-01-20,2010-02-11,Reported (favorably),2010-03-04,Roll Call, 90/0,2010-06-07,2010-06-09,,,,Carleton College,B.A.,1976-01-01,Washington University School of Law,J.D.,1980-01-01,,,,,,,,,,1955-09-30,1677-09-30,Audrey Goldstein Fleissig,44,IL,8,E.D. Mo.,08 - MO-E,MO,,,,,,,08-MO-E-02,,,138 days 00:00:00.000000000,,,54.30912339062404,54.30912339062404
White,Ronnie,Lee, ,9,30,1953,St. Louis,MO,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the Eastern District of Missouri,Judge,Barack Obama,Democratic,Qualified,,2014-01-06,2014-01-06,2014-05-20,Reported (favorably),2014-06-19,Roll Call, 53/44,2014-07-16,2014-07-17,,,,St. Louis Community College,A.A.,1977-01-01,St. Louis University,B.A.,1979-01-01,University of Missouri-Kansas City School of Law,J.D.,1983-01-01,,,,,,,1953-09-30,1677-09-30,Ronnie Lee White,44,IL,8,E.D. Mo.,08 - MO-E,MO,,,,,,,08-MO-E-05,"['Nominated to U.S. District Court for the Eastern District of Missouri, June 26, 1997; no Senate vote; Nominated to U.S. District Court for the Eastern District of Missouri, January 26, 1999; rejected by Senate, October 5, 1999; Nominated to U.S. District Court for the Eastern District of Missouri, November 7, 2013']","['rejected by Senate, October 5, 1999; Nominated to U.S. District Court for the Eastern District of Missouri, November 7, 2013']",191 days 00:00:00.000000000,,,60.26954694483802,60.26954694483802
Ross,John,Andrew, ,9,30,1954,St. Louis,MO,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Missouri,Judge,Barack Obama,Democratic,Well Qualified,,2011-01-05,2011-01-05,2011-05-04,Reported (favorably),2011-05-26,Voice,  ,2011-09-20,2011-10-11,,,,Emory University,B.A.,1976-01-01,Emory University School of Law,J.D.,1979-01-01,,,,,,,,,,1954-09-30,1677-09-30,John Andrew Ross,44,IL,8,E.D. Mo.,08 - MO-E,MO,,,,,,,08-MO-E-09,"['Nominated to U.S. District Court for the Eastern District of Missouri, December 1, 2010']",[],258 days 00:00:00.000000000,,,56.26672690062082,56.26672690062082
Clark,Stephen,Robert,Sr.,9,30,1966,Evanston,IL,9,30,1677,,,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Missouri,Judge,Donald J. Trump,Republican,Well Qualified,,2019-01-23,2019-01-23,,Reported (favorably),2019-02-07,Roll Call, 53/45,2019-05-22,2019-06-12,,,,University of Notre Dame,B.A.,1988-01-01,St. Louis University School of Law,J.D.,1991-01-01,,,,,,,,,,1966-09-30,1677-09-30,"Stephen Robert Clark, Sr.",45,NY,8,E.D. Mo.,08 - MO-E,MO,,,,,,,08-MO-E-06,"['Nominated to U.S. District Court for the Eastern District of Missouri, April 12, 2018']",[],119 days 00:00:00.000000000,,,52.3159270895364,52.3159270895364
Filippine,Edward,Louis, ,9,30,1930,St. Louis,MO,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Missouri,Judge,Jimmy Carter,Democratic,Qualified,,1977-06-22,1977-06-22,1977-07-20,Reported (favorably),1977-07-20,Voice,  ,1977-07-21,1977-07-22,1995-06-11,,,St. Louis University,A.B.,1951-01-01,St. Louis University School of Law,J.D.,1957-01-01,,,,,,,,,,1930-09-30,1677-09-30,Edward Louis Filippine,39,GA,8,E.D. Mo.,08 - MO-E,MO,,,,,1995-06-11,8791 days 01:27:23.045008000,08-MO-E-02,,,29 days 00:00:00.000000000,6533 days 00:00:00.000000000,,46.72785888827286,46.72785888827286
Collier,Lacey,A., ,9,30,1935,Demopolis,AL,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Florida,Judge,George H.W. Bush,Republican,Well Qualified,,1991-07-24,1991-07-24,1991-11-05,Reported (favorably),1991-11-15,Voice,  ,1991-11-15,1991-11-18,2003-11-20,,,Naval Academy Postgraduate School,B.A.,1970-01-01,University of West Florida,M.A.,1972-01-01,University of West Florida,B.A.,1975-01-01,Florida State University College of Law,J.D.,1977-01-01,,,,1935-09-30,1677-09-30,Lacey A. Collier,41,TX,10,N.D. Fla.,10 - FL-N,FL,,,,,2003-11-20,5707 days 01:27:23.045008000,10-FL-N-06,,,114 days 00:00:00.000000000,4385 days 00:00:00.000000000,,55.81497224446772,55.81497224446772
Smoak,John,Richard,Jr.,9,30,1943,Columbus,GA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Florida,Judge,George W. Bush,Republican,Well Qualified,,2005-06-08,2005-06-08,2005-09-29,Reported (favorably),2005-10-20,Roll Call, 97/0,2005-10-27,2005-11-03,2015-12-31,,,U.S. Military Academy,B.S.,1965-01-01,University of Florida College of Law,J.D.,1972-01-01,,,,,,,,,,1943-09-30,1677-09-30,"John Richard Smoak, Jr.",43,TX,10,N.D. Fla.,10 - FL-N,FL,,,,,2015-12-31,1283 days 01:27:23.045008000,10-FL-N-05,,,141 days 00:00:00.000000000,3710 days 00:00:00.000000000,,61.69052068146505,61.69052068146505
Rodgers,Margaret,Catharine, ,9,30,1964,Pensacola,FL,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Northern District of Florida,Judge,George W. Bush,Republican,Well Qualified,,2003-07-14,2003-07-14,2003-09-17,Reported (favorably),2003-10-02,Roll Call, 82/0,2003-10-20,2003-11-21,,,,University of West Florida,B.A.,1989-01-01,California Western School of Law,J.D.,1992-01-01,,,,,,,,,,1964-09-30,1677-09-30,Margaret Catharine Rodgers,43,TX,10,N.D. Fla.,10 - FL-N,FL,,,,,,,10-FL-N-06,,,98 days 00:00:00.000000000,,,38.7851906609992,38.7851906609992
Vinson,Clyde,Roger, ,9,30,1940,Cadiz,KY,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Florida,Judge,Ronald Reagan,Republican,Qualified,,1983-09-09,1983-09-12,1983-09-28,Reported (favorably),1983-09-30,Voice,  ,1983-10-04,1983-10-05,2005-03-31,,,U.S. Naval Academy,B.S.,1962-01-01,Vanderbilt University Law School,J.D.,1971-01-01,,,,,,,,,,1940-09-30,1677-09-30,Clyde Roger Vinson,40,CA,10,N.D. Fla.,10 - FL-N,FL,,,,,2005-03-31,5210 days 01:27:23.045008000,10-FL-N-05,,,25 days 00:00:00.000000000,7848 days 00:00:00.000000000,,42.94133349760775,42.94133349760775
Hinkle,Robert,Lewis, ,9,30,1951,Apalachicola,FL,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Florida,Judge,William J. Clinton,Democratic,Well Qualified,,1996-06-06,1996-06-06,1996-06-25,Reported (favorably),1996-06-26,Voice,  ,1996-07-25,1996-08-01,2016-11-07,,,Florida State University,B.A.,1972-01-01,Harvard Law School,J.D.,1976-01-01,,,,,,,,,,1951-09-30,1677-09-30,Robert Lewis Hinkle,42,AK,10,N.D. Fla.,10 - FL-N,FL,,,,,2016-11-07,971 days 01:27:23.045008000,10-FL-N-02,,,49 days 00:00:00.000000000,7403 days 00:00:00.000000000,,44.685380261059436,44.685380261059436
Mickle,Stephan,P., ,9,30,1944,New York,NY,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the Northern District of Florida,Judge,William J. Clinton,Democratic,Qualified,,1998-01-27,1998-01-27,1998-04-29,Reported (favorably),1998-05-07,Voice,  ,1998-05-14,1998-05-22,2011-06-22,,,University of Florida,B.A.,1965-01-01,University of Florida,M.Ed.,1966-01-01,University of Florida College of Law,J.D.,1970-01-01,,,,,,,1944-09-30,1677-09-30,Stephan P. Mickle,42,AK,10,N.D. Fla.,10 - FL-N,FL,,,,,2011-06-22,2936 days 01:27:23.045008000,10-FL-N-04,,,107 days 00:00:00.000000000,4779 days 00:00:00.000000000,,53.32621477511516,53.32621477511516
Walker,Mark,Eaton, ,9,30,1967,Winter Garden,FL,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Florida,Judge,Barack Obama,Democratic,Well Qualified,,2012-02-16,2012-02-16,2012-05-09,Reported (favorably),2012-06-07,Roll Call, 94/0,2012-12-06,2012-12-07,,,,University of Florida,B.A.,1989-01-01,University of Florida College of Law,J.D.,1992-01-01,,,,,,,,,,1967-09-30,1677-09-30,Mark Eaton Walker,44,IL,10,N.D. Fla.,10 - FL-N,FL,,,,,,,10-FL-N-04,,,294 days 00:00:00.000000000,,,44.38147258328371,44.38147258328371
Winsor,Allen,Cothrel,,9,30,1976,Orlando,FL,9,30,1677,,,Male,White,U.S. District Court,U.S. District Court for the Northern District of Florida,Judge,Donald J. Trump,Republican,Well Qualified,,2019-01-23,2019-01-23,,Reported (favorably),2019-02-07,Roll Call, 54/44,2019-06-19,2019-06-21,,,,Auburn University,B.S.B.A.,1997-01-01,University of Florida College of Law,J.D.,2002-01-01,,,,,,,,,,1976-09-30,1677-09-30,,45,NY,10,N.D. Fla.,10 - FL-N,FL,,,,,,,10-FL-N-02,"['Nominated to U.S. District Court for the Northern District of Florida, April 10, 2018']",[],147 days 00:00:00.000000000,,,42.31435279300739,42.31435279300739
Stafford,William,Henry,Jr.,9,30,1931,Masury,OH,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Florida,Judge,Gerald Ford,Republican,Qualified,,1975-04-18,1975-04-18,1975-05-05,Reported (favorably),1975-05-08,Voice,  ,1975-05-12,1975-05-14,1996-05-31,,,Temple University,B.S.,1953-01-01,Temple University School of Law,LL.B.,1956-01-01,,,,,,,,,,1931-09-30,1677-09-30,"William Henry Stafford, Jr.",38,MI,10,N.D. Fla.,10 - FL-N,FL,,,,,1996-05-31,8436 days 01:27:23.045008000,10-FL-N-02,,,24 days 00:00:00.000000000,7688 days 00:00:00.000000000,,43.5491488531592,43.5491488531592
Zouhary,Jack, , ,9,30,1951,Toledo,OH,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Ohio,Judge,George W. Bush,Republican,Well Qualified,,2005-12-14,2005-12-14,2006-02-15,Reported (favorably),2006-03-02,Roll Call, 96/0,2006-03-16,2006-03-28,2019-06-30,,,Dartmouth College,B.A.,1973-01-01,University of Toledo College of Law,J.D.,1976-01-01,,,,,,,,,,1951-09-30,1677-09-30,Jack Zouhary,43,TX,6,N.D. Ohio,06 - OH-N,OH,,,,,2019-06-30,6 days 01:27:23.045008000,06-OH-N-03,,,92 days 00:00:00.000000000,4842 days 00:00:00.000000000,,54.20782083136546,54.20782083136546
Lioi,Sara,Elizabeth, ,9,30,1960,Canton,OH,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Northern District of Ohio,Judge,George W. Bush,Republican,Well Qualified,,2007-01-09,2007-01-09,,Reported (favorably),2007-02-08,Voice,  ,2007-03-08,2007-03-14,,,,Bowling Green State University,B.A.,1983-01-01,Ohio State University College of Law,J.D.,1987-01-01,,,,,,,,,,1960-09-30,1677-09-30,Sara Elizabeth Lioi,43,TX,6,N.D. Ohio,06 - OH-N,OH,,,,,,,06-OH-N-08,"['Nominated to U.S. District Court for the Northern District of Ohio, July 13, 2006']",[],58 days 00:00:00.000000000,,,46.276104232119756,46.276104232119756
Adams,John,R., ,9,30,1955,Orrville,OH,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Ohio,Judge,George W. Bush,Republican,Qualified,,2003-01-07,2003-01-07,2003-01-29,Reported (favorably),2003-02-06,Roll Call, 91/0,2003-02-10,2003-02-12,,,,Bowling Green State University,B.S.,1978-01-01,University of Akron School of Law,J.D.,1983-01-01,,,,,,,,,,1955-09-30,1677-09-30,John R. Adams,43,TX,6,N.D. Ohio,06 - OH-N,OH,,,,,,,06-OH-N-11,"['Nominated to U.S. District Court for the Northern District of Ohio, October 10, 2002']",[],34 days 00:00:00.000000000,,,47.272702382663574,47.272702382663574
Boyko,Christopher,A., ,9,30,1954,Cleveland,OH,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Ohio,Judge,George W. Bush,Republican,Well Qualified,,2004-07-22,2004-07-22,2004-09-22,Reported (favorably),2004-10-04,Voice,  ,2004-11-21,2005-01-03,,,,Mount Union College,B.A.,1976-01-01,"Cleveland State University, Cleveland-Marshall College of Law",J.D.,1979-01-01,,,,,,,,,,1954-09-30,1677-09-30,Christopher A. Boyko,43,TX,6,N.D. Ohio,06 - OH-N,OH,,,,,,,06-OH-N-14,,,122 days 00:00:00.000000000,,,49.81074217814192,49.81074217814192
Carr,James,G., ,9,30,1940,Boston,MA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Ohio,Judge,William J. Clinton,Democratic,Well Qualified,,1994-01-27,1994-01-27,1994-04-21,Reported (favorably),1994-05-05,Voice,  ,1994-05-06,1994-05-09,2010-06-01,,,Kenyon College,B.A.,1966-01-01,Harvard Law School,LL.B.,1969-01-01,,,,,,,,,,1940-09-30,1677-09-30,James G. Carr,42,AK,6,N.D. Ohio,06 - OH-N,OH,,,,,2010-06-01,3322 days 01:27:23.045008000,06-OH-N-05,,,99 days 00:00:00.000000000,5867 days 00:00:00.000000000,,53.32621477511516,53.32621477511516
Polster,Dan,A., ,9,30,1951,Cleveland,OH,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Ohio,Judge,William J. Clinton,Democratic,Well Qualified,,1997-07-31,1997-07-31,1998-06-18,Reported (favorably),1998-06-25,Voice,  ,1998-07-31,1998-08-03,,,,Harvard College,A.B.,1972-01-01,Harvard Law School,J.D.,1976-01-01,,,,,,,,,,1951-09-30,1677-09-30,Dan A. Polster,42,AK,6,N.D. Ohio,06 - OH-N,OH,,,,,,,06-OH-N-06,,,365 days 00:00:00.000000000,,,45.835301203994604,45.835301203994604
Economus,Peter,C., ,9,30,1943,Youngstown,OH,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Ohio,Judge,William J. Clinton,Democratic,Well Qualified,,1995-02-28,1995-02-28,1995-05-04,Reported (favorably),1995-06-22,Voice,  ,1995-06-30,1995-06-30,2009-07-03,,,Youngstown State University,B.A.,1967-01-01,University of Akron School of Law,J.D.,1970-01-01,,,,,,,,,,1943-09-30,1677-09-30,Peter C. Economus,42,AK,6,N.D. Ohio,06 - OH-N,OH,,,,,2009-07-03,3655 days 01:27:23.045008000,06-OH-N-07,,,122 days 00:00:00.000000000,5117 days 00:00:00.000000000,,51.415155684237185,51.415155684237185
Nugent,Donald,C., ,9,30,1948,Minneapolis,MN,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Ohio,Judge,William J. Clinton,Democratic,Well Qualified,,1995-04-27,1995-04-27,1995-06-06,Reported (favorably),1995-06-22,Voice,  ,1995-06-30,1995-06-30,2017-01-01,,,"Xavier University, Ohio",B.A.,1970-01-01,"Cleveland State University, Cleveland-Marshall College of Law",J.D.,1974-01-01,National Judicial College,M.J.S.,1994-01-01,,,,,,,1948-09-30,1677-09-30,Donald C. Nugent,42,AK,6,N.D. Ohio,06 - OH-N,OH,,,,,2017-01-01,916 days 01:27:23.045008000,06-OH-N-09,,,64 days 00:00:00.000000000,7856 days 00:00:00.000000000,,46.57179818887452,46.57179818887452
Gwin,James,S., ,9,30,1954,Canton,OH,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Ohio,Judge,William J. Clinton,Democratic,Well Qualified,,1997-07-31,1997-07-31,1997-09-30,Reported (favorably),1997-10-09,Roll Call, 100/0,1997-11-05,1997-11-07,,,,Kenyon College,A.B.,1976-01-01,University of Akron School of Law,J.D.,1979-01-01,,,,,,,,,,1954-09-30,1677-09-30,James S. Gwin,42,AK,6,N.D. Ohio,06 - OH-N,OH,,,,,,,06-OH-N-10,,,97 days 00:00:00.000000000,,,42.8345551243352,42.8345551243352
Gaughan,Patricia,Anne, ,9,30,1953,Lakewood,OH,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Northern District of Ohio,Judge,William J. Clinton,Democratic,Well Qualified,,1995-09-29,1995-09-29,1995-11-30,Reported (favorably),1995-12-07,Voice,  ,1995-12-22,1995-12-26,,,,"St. Mary`s College, Notre Dame, Indiana",B.A.,1975-01-01,Notre Dame Law School,J.D.,1978-01-01,,,,,,,,,,1953-09-30,1677-09-30,Patricia Anne Gaughan,42,AK,6,N.D. Ohio,06 - OH-N,OH,,,,,,,06-OH-N-12,,,84 days 00:00:00.000000000,,,41.99675558019672,41.99675558019672
